Q_solar,Q_design,mode,Q_to_pb,Q_to_storage,Q_from_storage,m_dot_charge,m_dot_discharge,Q_defocus,tank_soc,hour,day_of_year,DNI,T_amb,Q_sg_oil,m_oil_field,T_sg_oil_in,m_steam,P_turbine,P_net
55996877.67767136,140437000.0,direct_partial,55996877.67767136,0.0,0.0,0.0,0.0,0.0,0.0,6,179,255.90408703169643,16.78,56615289.76300026,233.99166793810224,665.7500222964463,22.88841944112228,22241765.325191624,21307935.25519233
144438177.13739097,140437000.0,charging,140437000.0,4001177.137390971,0.0,28.352419508564218,0.0,0.0,0.003581358253713375,7,179,509.3260618954422,21.6,142027973.8699793,603.5574014833652,665.9908573819101,57.419044429819934,55796815.271145985,53414567.922351785
201142044.0532964,140437000.0,charging,140437000.0,60705044.05329639,0.0,430.15713031071226,0.0,0.0,0.057916995766645454,8,179,667.5894727155932,25.98,142651528.8645491,840.5033339792329,665.9915519181142,57.671135133940076,56041783.79315884,53032507.46846376
238609244.06035456,140437000.0,charging,140437000.0,98172244.06035456,0.0,695.650442887239,0.0,0.0,0.1457886306576651,9,179,786.2074925029654,27.8,143063544.14617923,997.0658600737521,665.9920075177566,57.83770459991971,56203647.2831224,52780060.23628311
255067535.57615322,140437000.0,charging,140437000.0,114630535.57615322,0.0,812.2742186979849,0.0,0.0,0.24839168986162108,10,179,853.3454593073598,29.19,143244530.91895095,1065.8393925082019,665.992206822724,57.910873900754034,56274749.35045926,52669167.20812614
265637582.93081653,140437000.0,charging,140437000.0,125200582.93081653,0.0,887.1737811353078,0.0,0.0,0.36045574642608097,11,179,901.4532217839203,30.3,143360766.48063836,1110.007980352317,665.9923345578659,57.95786559329881,56320413.412169755,52597948.13067
268301260.47117352,140437000.0,charging,140437000.0,127864260.47117352,0.0,906.0486523210876,0.0,0.0,0.47490399724558674,12,179,910.3496398033218,31.0,143390058.12377584,1121.1385714917926,665.9923667148134,57.96970761366215,56331920.86634652,52580000.75061585
225812364.55973902,140437000.0,charging,140437000.0,85375364.55973902,0.0,604.9715042790419,0.0,0.0,0.5513214504176762,13,179,759.4066274593282,31.36,142922820.7958769,943.5921075551196,665.9918522031232,57.780812988477535,56148362.97868398,52866283.28724071
191094857.09111202,140437000.0,charging,140437000.0,50657857.09111202,0.0,358.9625668481766,0.0,0.0,0.5966640904406039,14,179,631.4163110949186,31.66,142541043.0378782,798.5195996556866,665.9914292975964,57.626467943261915,55998378.56042294,53100203.60666128
82944856.94540365,140437000.0,direct_plus_discharge,140437000.0,0.0,57492143.05459635,0.0,407.3904509494413,0.0,0.545204244004885,15,179,300.75773906461274,31.28,142073644.4200653,346.5979931106292,660.8488724236007,57.4375081118191,55814757.30873928,53386584.967763156
89024770.63141322,140437000.0,direct_plus_discharge,140437000.0,0.0,51412229.36858678,0.0,364.30806357130894,0.0,0.49918638334324594,16,179,317.99579080025063,30.93,142063883.3022742,372.0038586393845,661.382396493405,57.43356188882613,55810922.5762469,53392565.73470084
59223385.23044849,140437000.0,direct_plus_discharge,140437000.0,0.0,81213614.7695515,0.0,575.4812638099543,0.0,0.4264940131777781,17,179,235.98273007225026,29.8,142111728.52646178,247.47413187540306,658.823959433695,57.45290474769067,55829718.95179787,53363250.32832101
26648144.755077705,140437000.0,direct_plus_discharge,140437000.0,0.0,113788855.2449223,0.0,806.3100553971001,0.0,0.3246443219697233,18,179,151.97167786058793,28.48,142164027.09117576,111.35341999939747,656.18218104661,57.47404800228413,55850264.857472494,53331206.30084317
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.19894251177576,19,179,59.727807513713344,28.76,142209441.51683632,1.0,654.1499999999991,57.49240813834539,55868106.27455521,53303380.27710981
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.07324070158179673,20,179,0.0,27.0,142209441.5168376,1.0,654.15,57.49240813834591,55868106.27455571,53303380.27711031
0.0,140437000.0,discharging,81826223.44237927,0.0,81826223.44237927,0.0,579.8222208558908,0.0,0.0,21,179,0.0,23.67,82860042.43389554,1.0,654.1499999999834,33.4986434596619,32552224.43203935,31056771.353613533
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,179,0.0,21.59,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,179,0.0,20.14,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,180,0.0,19.59,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180,0.0,19.47,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,180,0.0,19.4,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,180,0.0,19.48,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,180,0.0,19.52,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,180,0.0,19.21,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
40289595.56910298,140437000.0,direct_partial,40289595.56910298,0.0,0.0,0.0,0.0,0.0,0.0,6,180,203.11579849795328,19.16,40735279.501263216,168.35634518824517,665.5940392709689,16.468451670551925,16003177.426379591,15330547.03118685
98591989.44438075,140437000.0,direct_partial,98591989.44438075,0.0,0.0,0.0,0.0,0.0,0.0,7,180,367.079277790269,22.01,99678806.88071965,411.98197135597474,665.9228480361855,40.29813060795385,39159609.353177905,37517456.27319433
167874328.5753426,140437000.0,charging,140437000.0,27437328.575342596,0.0,194.42144730180104,0.0,0.0,0.02455849860654329,8,180,566.8738372727237,25.02,142285694.02342653,701.4890075379459,665.9911451760388,57.52323548837009,55898062.67615868,53256659.350277595
232420377.34564722,140437000.0,charging,140437000.0,91983377.34564722,0.0,651.7960122152718,0.0,0.0,0.10689062646531446,9,180,768.1149166550094,26.68,142995487.081293,971.204717358675,665.9919324421205,57.81019050163333,56176910.50487425,52821759.685917996
253765038.96714306,140437000.0,charging,140437000.0,113328038.96714306,0.0,803.0447022334331,0.0,0.0,0.2083278520105902,10,180,850.4789488682162,28.2,143230207.76410925,1060.3967077253049,665.9921910682057,57.90508333822038,56269122.4064529,52677943.216850914
256783413.51095176,140437000.0,charging,140437000.0,116346413.51095176,0.0,824.4329633279764,0.0,0.0,0.3124667526414925,11,180,874.2001269477817,29.21,143263399.90116394,1073.0094554937277,665.9922275725493,57.91850224958217,56282162.17968021,52657605.93129852
259410399.48503017,140437000.0,charging,140437000.0,118973399.48503017,0.0,843.0478373569608,0.0,0.0,0.4189570057813191,12,180,882.7456905934362,29.85,143292288.05842653,1083.986725213352,665.9922593296811,57.930181148746605,56293511.12123296,52639905.77241732
274515374.675047,140437000.0,charging,140437000.0,134078374.67504698,0.0,950.0819871954421,0.0,0.0,0.5389673620586382,13,180,913.2365634101769,30.47,143458392.82755154,1147.1052147695125,665.9924416830364,57.99733395575017,56358766.71729061,52538131.18800332
260660320.46356967,140437000.0,charging,140437000.0,120223320.46356967,0.0,851.9048018749613,0.0,0.0,0.6465763896638964,14,180,843.7019075564671,30.68,143306033.0552209,1089.2097145422001,665.9922744352491,57.93573797364608,56298910.95216864,52631484.029732764
238043108.984191,140437000.0,charging,140437000.0,97606108.984191,0.0,691.6387986568691,0.0,0.0,0.7339412905468694,15,180,761.5484014650464,30.85,143057318.53276828,994.7001765527475,665.9920006530738,57.835187710018936,56201201.480672225,52783874.731698595
97217233.80367364,140437000.0,direct_plus_discharge,140437000.0,0.0,43219766.19632636,0.0,306.25610918574296,0.0,0.6952563083339334,16,180,342.13300882299694,30.3,142050730.55007792,406.2373409637584,662.1110155240334,57.428244496469155,55805755.41329579,53400624.601221755
82541916.87193686,140437000.0,direct_plus_discharge,140437000.0,0.0,57895083.12806314,0.0,410.24569219656877,0.0,0.6434357998459457,17,180,305.4392471417442,29.42,142074291.3281837,344.9142453057549,660.81372771298,57.43776964372005,55815011.45172113,53386188.59853944
90414532.6119284,140437000.0,direct_plus_discharge,140437000.0,0.0,50022467.3880716,0.0,354.46018297627165,0.0,0.5986618819963114,18,180,358.26180136226384,28.8,142061652.08139014,377.8111953578633,661.5052077410085,57.43265985123745,55810046.02343759,53393932.833468206
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.4729600718023481,19,180,59.727807513713344,27.44,142209441.51683095,1.0,654.1499999999961,57.492408138343215,55868106.274553075,53303380.27710771
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.3472582616083848,20,180,0.0,24.82,142209441.5168375,1.0,654.15,57.49240813834587,55868106.27455568,53303380.27711028
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.22155645141442154,21,180,0.0,23.83,142209441.5168375,1.0,654.15,57.49240813834587,55868106.27455568,53303380.27711028
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.09585464122045824,22,180,0.0,22.73,142209441.5168375,1.0,654.15,57.49240813834587,55868106.27455568,53303380.27711028
0.0,140437000.0,discharging,107091045.29446127,0.0,107091045.29446127,0.0,758.8492429952944,0.0,0.0,23,180,0.0,21.33,108443255.67432092,1.0,654.15,43.84142043298068,42602792.530160174,40646417.56335507
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,181,0.0,20.39,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181,0.0,19.81,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,181,0.0,19.22,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,181,0.0,18.05,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,181,0.0,17.12,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,181,0.0,16.1,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
95122294.23235877,140437000.0,direct_partial,95122294.23235877,0.0,0.0,0.0,0.0,0.0,0.0,6,181,385.7377542632458,16.48,96170956.49698251,397.4833099382578,665.9145613288592,38.879977468479005,37781522.52614637,36197067.73252409
164688650.8361349,140437000.0,charging,140437000.0,24251650.83613491,0.0,171.84767249011992,0.0,0.0,0.02170707441980462,7,181,572.8334601566698,21.24,142250662.10455716,688.1771573308454,665.9911061173055,57.50907279033805,55884300.109162286,53278123.87376037
213552277.840794,140437000.0,charging,140437000.0,73115277.840794,0.0,518.0962898281351,0.0,0.0,0.08715081629283221,8,181,707.0622317459139,24.23,142788000.39079282,892.3614272135327,665.9917031168084,57.72630781869559,56095397.71393868,52948889.54588441
237999092.9795494,140437000.0,charging,140437000.0,97562092.97954941,0.0,691.3269003864758,0.0,0.0,0.17447631949954492,9,181,786.4677811320129,25.65,143056834.50229493,994.5162488273244,665.9920001193318,57.8349920262639,56201011.32546429,52784171.30361907
250648243.5869005,140437000.0,charging,140437000.0,110211243.58690049,0.0,780.9590291655783,0.0,1.4901161193847656e-08,0.2731237758151969,10,181,841.8120030324981,27.31,143195933.3233681,1047.372693175016,665.9921533558246,57.89122687331346,56255657.39984229,52698943.60249061
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.14742196562123364,11,181,0.0,28.47,142209441.5168376,1.0,654.15,57.49240813834591,55868106.27455571,53303380.27711031
247085795.6565555,140437000.0,charging,140437000.0,106648795.6565555,0.0,755.7154534051663,0.0,0.0,0.24288075973557044,12,181,843.7441969276324,29.39,143156758.17852014,1032.4864500890653,665.9921102290875,57.8753891526076,56240267.154570356,52722946.75662788
260401285.17710522,140437000.0,charging,140437000.0,119964285.1771052,0.0,850.0692727651078,0.0,1.4901161193847656e-08,0.35025793103221564,13,181,869.0971723218695,29.81,143303184.52379915,1088.1272952851205,665.9922713049888,57.934586369861215,56297791.8840217,52633229.36289085
252083174.20712712,140437000.0,charging,140437000.0,111646174.20712712,0.0,791.1269756256738,0.0,0.0,0.4501897595323007,14,181,817.5846210506813,29.95,143211712.8143229,1053.3687740839373,665.9921707203358,57.89760620315618,56261856.497934595,52689275.298124745
249173375.24314165,140437000.0,charging,140437000.0,108736375.24314165,0.0,770.5080832148527,0.0,0.0,0.54751709635944,15,181,795.2793223290084,29.66,143179714.64954418,1041.209726272973,665.9921355040333,57.884669990697205,56249285.765278764,52708881.00005266
122899320.01872359,140437000.0,direct_plus_discharge,140437000.0,0.0,17537679.981276408,0.0,124.27234360344453,0.0,0.5318195371674259,16,181,417.89087192870556,29.23,142009498.73633084,513.5539350099639,664.4702110500119,57.41157530602055,55789557.16845524,53425887.88291357
90763302.29140702,140437000.0,direct_plus_discharge,140437000.0,0.0,49673697.70859298,0.0,351.988794201194,0.0,0.48735779474201196,17,181,330.02806429045467,28.58,142061092.14220172,379.2685837411442,661.5360784348416,57.43243347912032,55809826.04688926,53394275.91566824
119071006.69032142,140437000.0,direct_plus_discharge,140437000.0,0.0,21365993.309678584,0.0,151.39984677813845,0.0,0.46823360357003657,18,181,451.72140171763704,27.65,142015644.97775897,497.55673198270136,664.1111049499387,57.41406010742992,55791971.76811647,53422121.9988979
2977332.6102505364,140437000.0,direct_plus_discharge,140437000.0,0.0,137459667.38974947,0.0,974.0418935521521,0.0,0.34519673280555424,19,181,89.59171127057002,26.27,142202029.86516017,12.441247661864242,654.3563594091652,57.48941175710238,55865194.569199026,53307921.5156021
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.21949492261159093,20,181,0.0,23.96,142209441.5168372,1.0,654.15,57.49240813834575,55868106.274555564,53303380.27711016
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.09379311241762765,21,181,0.0,22.73,142209441.5168376,1.0,654.15,57.49240813834591,55868106.27455571,53303380.27711031
0.0,140437000.0,discharging,104787857.13801081,0.0,104787857.13801081,0.0,742.5288066395523,0.0,0.0,22,181,0.0,21.46,106111042.36665294,1.0,654.15,42.89855364495343,41686564.04674896,39772207.5766734
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,181,0.0,20.25,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,182,0.0,19.63,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,182,0.0,19.22,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,182,0.0,18.97,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,182,0.0,18.71,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,182,0.0,18.7,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,182,0.0,18.73,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
93312154.43439132,140437000.0,direct_partial,93312154.43439132,0.0,0.0,0.0,0.0,0.0,0.0,6,182,378.7099327713487,18.84,94340911.14806621,389.9193590878975,665.909993505631,38.14012705496675,37062574.7055939,35508221.10473785
157109506.52604473,140437000.0,charging,140437000.0,16672506.526044726,0.0,118.14170756607137,0.0,0.0,0.014923163060977436,7,182,549.9516125868157,19.44,142167316.5842601,656.5065233201876,665.9910131142142,57.47537787797281,55851557.16090374,53329190.784572616
213392975.84981748,140437000.0,charging,140437000.0,72955975.84981748,0.0,516.9674728021384,0.0,0.0,0.08022431752019493,8,182,708.2519869080319,20.94,142786248.59577903,891.6957590527288,665.9917011777987,57.725599603313945,56094709.5073826,52949962.89404565
237694140.68034452,140437000.0,charging,140437000.0,97257140.6803445,0.0,689.1660024256332,0.0,1.4901161193847656e-08,0.16727686519501175,9,182,787.3359994863065,22.78,143053481.03559873,993.2419581866345,665.9919964213539,57.83363628733461,56199693.88949256,52786226.01734839
250194684.95726797,140437000.0,charging,140437000.0,109757684.95726797,0.0,777.745103838729,0.0,0.0,0.26551835199569335,10,182,842.4167047433488,24.28,143190945.67853487,1045.4774278556472,665.9921478663854,57.889210469132806,56253697.96403667,52701999.598938875
248820452.96489027,140437000.0,charging,140437000.0,108383452.96489027,0.0,768.0072690435945,0.0,0.0,0.36252979650646316,11,182,851.6130349112073,25.66,143175833.67173314,1039.7349856094684,665.9921312316668,57.883100989666694,56247761.09238444,52711258.9268705
241494273.26403266,140437000.0,charging,140437000.0,101057273.26403266,0.0,716.093816291716,0.0,0.0,0.4529837522485746,12,182,827.4968895275579,26.57,143095269.92551842,1009.1214035864568,665.9920424909787,57.850530692440785,56216110.986122906,52760621.40766775
255406194.11909893,140437000.0,charging,140437000.0,114969194.11909893,0.0,814.6739597616902,0.0,0.0,0.555889936639525,13,182,854.4477215776478,27.46,143248255.04284906,1067.2545299339258,665.9922109184974,57.91237948891207,56276212.40205066,52666885.38779059
261909445.72615504,140437000.0,charging,140437000.0,121472445.72615506,0.0,860.7561279341369,0.0,-1.4901161193847656e-08,0.664617026483837,14,182,848.2440443400819,28.11,143319769.30177128,1094.4293788480998,665.9922895283105,57.94129126099847,56304307.36641548,52623067.66935292
249508448.97529283,140437000.0,charging,140437000.0,109071448.97529283,0.0,772.8824222391042,0.0,0.0,0.7622442798193029,15,182,796.5809251478775,28.52,143183399.35237953,1042.6098840089028,665.9921395601168,57.88615964171488,56250733.32999317,52706623.33352713
122846025.52482638,140437000.0,direct_plus_discharge,140437000.0,0.0,17590974.475173622,0.0,124.6499894303063,0.0,0.7464990179965274,16,182,417.79854606133534,28.58,142009584.2990307,513.3312356732132,664.465193566907,57.4116098972939,55789590.78244013,53425835.457506865
174471693.84179062,140437000.0,charging,140437000.0,34034693.84179062,0.0,241.17050670673768,0.0,0.0,0.7769626609489574,17,182,581.4780180355631,28.47,142358243.22133413,729.0571250244077,665.9912260035214,57.552565665408494,55926564.22436671,53212207.51079513
114400174.91309543,140437000.0,direct_plus_discharge,140437000.0,0.0,26036825.08690457,0.0,184.49745217138437,0.0,0.7536577196220458,18,182,436.1448016584082,27.42,142023143.85710144,478.0389344993748,663.6765530001041,57.41709175305855,55794917.76230338,53417527.335599385
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.6279559094280825,19,182,59.727807513713344,26.38,142209441.5168373,1.0,654.15,57.49240813834585,55868106.27455564,53303380.277110234
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.5022540992341192,20,182,0.0,24.13,142209441.5168376,1.0,654.15,57.49240813834591,55868106.27455571,53303380.27711031
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.376552289040156,21,182,0.0,22.33,142209441.5168375,1.0,654.15,57.49240813834587,55868106.274555676,53303380.27711027
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.25085047884619266,22,182,0.0,21.07,142209441.5168375,1.0,654.15,57.49240813834587,55868106.274555676,53303380.27711027
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.1251486686522294,23,182,0.0,20.13,142209441.5168375,1.0,654.15,57.49240813834587,55868106.27455568,53303380.27711028
0.0,140437000.0,discharging,139819017.3426571,0.0,139819017.3426571,0.0,990.7602934968161,0.0,0.0,0,183,0.0,19.58,141583670.9416791,1.0,654.1500000000008,57.23942171969296,55622267.344147526,53068815.5894051
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183,0.0,18.98,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,183,0.0,18.6,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,183,0.0,18.14,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,183,0.0,17.72,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,183,0.0,17.44,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
81434983.58066201,140437000.0,direct_partial,81434983.58066201,0.0,0.0,0.0,0.0,0.0,0.0,6,183,339.4917309688108,17.79,82333130.69731982,340.2887522807233,665.8749835971012,33.28562367497686,32345222.979939297,30988377.33387599
154573193.4913004,140437000.0,charging,140437000.0,14136193.491300404,0.0,100.16934375990381,0.0,0.0,0.012652969738093113,7,183,541.8626329179053,20.25,142139425.52952623,645.9081445887588,665.9909819670478,57.46410208724425,55840599.93898259,53346280.0055343
206651343.06248206,140437000.0,charging,140437000.0,66214343.06248206,0.0,469.1961309205186,0.0,0.0,0.07191984943331652,8,183,687.4423587307876,22.47,142712112.9322908,863.5247972784828,665.9916190756772,57.69562805024822,56065584.72437018,52995386.802903086
231433826.74120948,140437000.0,charging,140437000.0,90996826.74120948,0.0,644.8052953229711,0.0,0.0,0.1533689393688497,9,183,767.9622637996345,24.3,142984638.28753513,967.0822621252507,665.9919204679212,57.8058045531908,56172648.47025722,52828406.88639945
247742886.70629072,140437000.0,charging,140437000.0,107305886.70629072,0.0,760.3716134445,0.0,0.0,0.24941588001447076,10,183,834.8952089607282,25.59,143163984.00681436,1035.2322073007401,665.9921181855567,57.878310409206314,56243105.85759878,52718519.374459684
238186262.22175974,140437000.0,charging,140437000.0,97749262.22175974,0.0,692.6531853001469,0.0,0.0,0.3369089139471209,11,183,817.9661287816672,26.26,143058892.74491885,995.2983646342734,665.992002388938,57.83582413223182,56201819.922393054,52782910.19093813
28734107.689058762,140437000.0,direct_plus_discharge,140436999.99999997,0.0,111702892.31094122,0.0,791.5288812194152,0.0,0.23692631842466846,12,183,153.78481931527685,27.09,142160678.1406907,120.06994074880191,656.3467630507557,57.472694089167895,55848949.21647481,53333258.268177934
91675816.92483886,140437000.0,direct_plus_discharge,140437000.0,0.0,48761183.075161144,0.0,345.5226976485097,0.0,0.19328134609011985,13,183,343.52451272726813,28.0,142059627.12752897,383.081668147808,661.6169439073035,57.4318412032447,55809250.504263125,53395173.549689956
0.0,140437000.0,discharging,140437000.0,0.0,140437000.0,0.0,995.1393307022093,0.0,0.06757953589615658,14,183,23.848457793153397,28.7,142209441.51682758,1.0,654.1499999999941,57.49240813834186,55868106.27455178,53303380.277106434
243058017.20810702,140437000.0,charging,140437000.0,102621017.20810702,0.0,727.1745364857945,0.0,0.0,0.1594331615575201,15,183,776.9439151267726,28.54,143112465.9370004,1015.6557510157595,665.9920614406996,57.85748269295448,56222866.575531945,52750085.18230023
139703752.75159606,140437000.0,direct_plus_discharge,140437000.0,0.0,733247.2484039366,0.0,5.195804353666983,0.0,0.15877684942863585,16,183,467.80532184473844,27.33,141982519.727117,583.7738723884793,666.0786037353419,57.40066823689529,55778958.250845745,53442418.28134878
87662621.04130852,140437000.0,direct_plus_discharge,140437000.0,0.0,52774378.95869148,0.0,373.9602822274543,0.0,0.1115397611472732,17,183,321.04770879955794,26.18,142066070.19230613,366.3119045914706,661.2623361304824,57.434446004345666,55811781.7133296,53391225.79804392
0.0,140437000.0,discharging,124614827.83795162,0.0,124614827.83795162,0.0,883.0231090825795,0.0,0.0,18,183,0.0,24.94,126187875.77148238,1.0,654.15,51.01521234162207,49573907.18201299,47297834.9306293
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,183,0.0,24.91,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,183,0.0,23.91,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,183,0.0,22.65,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,183,0.0,21.99,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,183,0.0,21.08,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,184,0.0,20.46,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,184,0.0,20.06,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,184,0.0,19.55,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,184,0.0,19.17,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,184,0.0,18.96,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
0.0,140437000.0,shutdown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,184,0.0,18.69,0.0,1.0,567.279923475184,0.0,0.0,-5263.268189507071
101792718.12699291,140437000.0,direct_partial,101792718.12699291,0.0,0.0,0.0,0.0,0.0,0.0,6,184,406.26008671912933,19.59,102914732.99279927,425.35671427240675,665.9299913780974,41.60635025045336,40430868.57477375,38735489.90902277
174896902.55788833,140437000.0,charging,140437000.0,34459902.55788833,0.0,244.1835439914007,0.0,0.0,0.03084423713575588,7,184,604.8139605512625,21.65,142362919.11084253,730.8339258179363,665.9912312101335,57.554456033200886,55928401.163848385,53209342.510175295
213803663.39572132,140437000.0,charging,140437000.0,73366663.39572132,0.0,519.8776127905921,0.0,0.0,0.09651298822509383,8,184,709.1098785336993,24.02,142790764.80046797,893.4118808768883,665.9917061765542,57.72742541375551,56096483.75502743,52947195.77607778
238202927.00342327,140437000.0,charging,140437000.0,97765927.00342327,0.0,692.771272269186,0.0,0.0,0.1840209384064647,9,184,789.2069121064475,25.51,143059076.00240016,995.3680010179254,665.9920025910111,57.835898219534336,56201891.93742292,52782797.92751312
